gbifID,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,eventDate,day,month,year,speciesKey
3106226545,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.062112,-1.666748,16/5/2013 0:00,16,5,2013,9118014
3106202071,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.487413,-4.151096,29/5/2012 0:00,29,5,2012,9118014
3106185558,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.02585,-3.706054,18/4/2013 0:00,18,4,2013,9118014
3106180132,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus americana,51.781614,0.048401,15/6/2014 0:00,15,6,2014,3172327
3106140970,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.759092,-3.773607,7/9/2012 0:00,7,9,2012,9118014
3106131190,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.478426,-4.150688,29/5/2012 0:00,29,5,2012,9118014
3106123363,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.41366,-0.64591,9/5/2014 0:00,9,5,2014,9118014
3106100471,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.440652,-1.437931,30/3/2014 0:00,30,3,2014,9118014
3106097901,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.168012,-1.111342,30/6/2012 0:00,30,6,2012,9118014
3106094559,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.757543,-3.567964,9/5/2013 0:00,9,5,2013,9118014
3106079725,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.405946,-0.667977,10/5/2014 0:00,10,5,2014,9118014
3106059203,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.422964,-1.394412,30/3/2014 0:00,30,3,2014,9118014
3106044512,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.517878,-0.832477,12/5/2014 0:00,12,5,2014,9118014
3106043666,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.692422,-3.721535,20/10/2012 0:00,20,10,2012,9118014
3106021506,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.379415,-0.69285,5/9/2012 0:00,5,9,2012,9118014
3106012863,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,52.047466,0.988129,17/6/2014 0:00,17,6,2014,9118014
3105999843,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.992462,-1.680783,6/5/2012 0:00,6,5,2012,9118014
3105980621,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.692,-3.749837,24/7/2014 0:00,24,7,2014,9118014
3105975723,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.027397,-3.869395,27/7/2012 0:00,27,7,2012,9118014
3105975648,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.434422,-1.3383,28/4/2012 0:00,28,4,2012,9118014
3105974134,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus odoratus,54.327721,-0.790675,2/9/2013 0:00,2,9,2013,5356514
3105973228,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.689242,-3.268383,6/7/2013 0:00,6,7,2013,9118014
3105960711,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.433039,-1.471614,30/3/2014 0:00,30,3,2014,9118014
3105952563,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.915327,-3.146491,14/6/2014 0:00,14,6,2014,9118014
3105944858,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.372775,-1.762913,23/4/2012 0:00,23,4,2012,9118014
3105940861,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.79088,-4.030206,23/5/2012 0:00,23,5,2012,9118014
3105937767,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.885856,-3.998789,2/6/2013 0:00,2,6,2013,9118014
3105918744,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,49.919157,-6.306294,20/5/2012 0:00,20,5,2012,2890983
3105916485,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.876167,-3.238628,23/4/2014 0:00,23,4,2014,9118014
3105907012,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.430933,-1.172524,4/6/2012 0:00,4,6,2012,9118014
3105901729,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.060943,-3.735172,29/5/2012 0:00,29,5,2012,9118014
3105886444,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.557673,-3.741327,8/5/2014 0:00,8,5,2014,9118014
3105878389,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.410825,-0.646483,9/5/2014 0:00,9,5,2014,9118014
3105859521,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.432959,-1.257663,15/4/2012 0:00,15,4,2012,9118014
3105849786,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.616169,-0.452352,27/6/2013 0:00,27,6,2013,9118014
3105844013,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.408869,-1.855145,12/7/2012 0:00,12,7,2012,9118014
3105843822,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.055444,-1.694619,8/4/2014 0:00,8,4,2014,9118014
3105840568,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.374217,-0.787674,25/4/2014 0:00,25,4,2014,9118014
3105839554,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus odoratus,51.661798,-1.633962,6/9/2014 0:00,6,9,2014,5356514
3105831776,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.524745,-0.842726,1/1/2014 0:00,,,2014,9118014
3105818835,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.470719,-4.079874,23/9/2013 0:00,23,9,2013,9118014
3105788608,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.883596,-4.126646,28/8/2012 0:00,28,8,2012,9118014
3105777980,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.412215,-0.646887,1/1/2012 0:00,1,1,2012,9118014
3105764551,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus odoratus,51.524689,-0.703522,8/7/2014 0:00,8,7,2014,5356514
3105764331,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.412184,-0.652022,5/5/2014 0:00,5,5,2014,9118014
3105750572,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.220507,-3.88437,23/5/2013 0:00,23,5,2013,9118014
3105746311,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.978764,-3.534807,19/3/2012 0:00,19,3,2012,9118014
3105737961,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.831155,-4.166155,14/8/2012 0:00,14,8,2012,9118014
3105734268,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.027969,-3.520032,1/9/2012 0:00,,9,2012,9118014
3105728098,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.414895,-0.643817,8/5/2014 0:00,8,5,2014,9118014
3105711260,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.305777,-0.54149,1/1/2014 0:00,,,2014,9118014
3105707788,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.100742,-1.879983,25/5/2014 0:00,25,5,2014,9118014
3105705446,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.649516,-2.174267,22/6/2013 0:00,22,6,2013,9118014
3105698899,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.75804,-3.564436,11/4/2013 0:00,11,4,2013,9118014
3105697521,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.404444,-0.668725,10/5/2014 0:00,10,5,2014,9118014
3105693292,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.282543,-2.377807,5/7/2013 0:00,5,7,2013,9118014
3105687079,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.134693,-3.988792,19/9/2013 0:00,19,9,2013,9118014
3105664789,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.86738,-3.749291,13/9/2012 0:00,13,9,2012,9118014
3105656971,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.866392,-4.083227,9/7/2013 0:00,9,7,2013,9118014
3105647223,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.526621,-1.058996,5/7/2012 0:00,5,7,2012,9118014
3105634332,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.222192,-1.219306,23/5/2012 0:00,23,5,2012,9118014
3105629760,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.692422,-3.721535,29/4/2013 0:00,29,4,2013,9118014
3105616128,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.415465,-0.645655,7/5/2014 0:00,7,5,2014,9118014
3105614190,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.426005,-0.685302,3/5/2012 0:00,3,5,2012,9118014
3105608511,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.775563,-3.461482,4/5/2012 0:00,4,5,2012,9118014
3105605814,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.111706,-0.884852,1/1/2014 0:00,,,2014,9118014
3105605230,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.427362,-2.063932,7/6/2013 0:00,7,6,2013,9118014
3105600268,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.393299,-0.689905,6/6/2012 0:00,6,6,2012,9118014
3105577857,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.03776,-2.15113,22/3/2014 0:00,22,3,2014,9118014
3105573173,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.362778,-0.785778,10/10/2014 0:00,10,10,2014,9118014
3105567308,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.412298,-0.654075,1/1/2012 0:00,1,1,2012,9118014
3105566650,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maderense,49.953992,-6.337298,28/9/2014 0:00,28,9,2014,2890983
3105561820,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.935939,-3.673584,2/9/2014 0:00,2,9,2014,9118014
3105547264,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.79399,-4.108385,4/7/2014 0:00,4,7,2014,9118014
3105534196,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.358162,-0.806539,26/4/2014 0:00,26,4,2014,9118014
3105517815,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.220507,-3.88437,23/5/2013 0:00,23,5,2013,9118014
3105515351,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.316491,-2.166394,15/5/2014 0:00,15,5,2014,9118014
3105507388,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.412336,-0.64651,26/5/2014 0:00,26,5,2014,9118014
3105499643,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.392742,-1.088586,25/5/2014 0:00,25,5,2014,9118014
3105496694,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.383393,-0.741949,26/5/2012 0:00,26,5,2012,9118014
3105495978,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.184835,-3.893646,25/7/2012 0:00,25,7,2012,9118014
3105488747,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.18539,-1.097408,14/3/2013 0:00,14,3,2013,9118014
3105486710,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.731339,-4.091399,26/8/2013 0:00,26,8,2013,9118014
3105470733,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.692422,-3.721535,14/5/2014 0:00,14,5,2014,9118014
3105460765,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.849713,-4.27783,18/12/2012 0:00,18,12,2012,9118014
3105457476,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.81558,-0.24532,10/5/2012 0:00,10,5,2012,9118014
3105445487,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.543741,-1.931955,5/3/2014 0:00,5,3,2014,9118014
3105442976,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.368222,-1.127672,21/4/2012 0:00,21,4,2012,9118014
3105432900,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.956229,-1.595607,9/9/2012 0:00,9,9,2012,9118014
3105412795,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.644546,-4.165339,12/10/2014 0:00,12,10,2014,9118014
3105409376,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.838445,-3.570675,19/3/2012 0:00,19,3,2012,9118014
3105401643,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.407006,-0.719491,15/5/2013 0:00,15,5,2013,9118014
3105399398,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.411316,-0.646914,1/1/2012 0:00,1,1,2012,9118014
3105363044,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.95492,-3.569616,1/5/2014 0:00,1,5,2014,9118014
3105353402,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.3631,-0.810188,26/4/2014 0:00,26,4,2014,9118014
3105328549,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.750533,-0.081961,25/6/2013 0:00,25,6,2013,9118014
3105303876,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.414079,-0.652584,1/1/2012 0:00,1,1,2012,9118014
3105303660,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.055515,-1.723154,9/4/2014 0:00,9,4,2014,9118014
3105298975,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.860782,-1.47937,14/10/2013 0:00,14,10,2013,9118014
3105273809,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.166298,-2.024471,7/6/2014 0:00,7,6,2014,9118014
3105273639,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.109785,-1.951382,23/3/2012 0:00,23,3,2012,9118014
3105252603,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.440215,-1.335497,28/4/2012 0:00,28,4,2012,9118014
3105252472,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.754798,-3.000796,14/6/2012 0:00,14,6,2012,9118014
3105240857,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.655972,-2.172017,30/6/2014 0:00,30,6,2014,9118014
3105239538,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.408845,-2.163276,6/8/2012 0:00,6,8,2012,9118014
3105230042,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.383129,-0.873371,1/8/2014 0:00,1,8,2014,9118014
3105229645,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.934873,-3.214571,18/6/2014 0:00,18,6,2014,9118014
3105208868,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.373211,-1.310996,28/4/2012 0:00,28,4,2012,9118014
3105203182,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.377469,-0.700918,29/5/2012 0:00,29,5,2012,9118014
3105196790,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.208629,-4.055687,14/7/2014 0:00,14,7,2014,9118014
3105193276,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.408762,-0.646918,9/5/2014 0:00,9,5,2014,9118014
3105192905,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.122801,-3.892537,17/4/2014 0:00,17,4,2014,9118014
3105173717,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.757231,-4.1755,9/1/2014 0:00,9,1,2014,9118014
3105169668,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.36627,-0.756913,23/4/2012 0:00,23,4,2012,9118014
3105166969,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.203129,-1.066361,1/1/2014 0:00,,,2014,9118014
3105163682,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.311853,-1.186869,1/1/2014 0:00,,,2014,9118014
3105151912,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.956941,1.011217,12/8/2014 0:00,12,8,2014,9118014
3105150300,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.965361,-1.638248,30/3/2014 0:00,30,3,2014,9118014
3105139335,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,53.947766,-2.308648,5/8/2013 0:00,5,8,2013,9118014
3105135997,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.411349,-0.649789,1/1/2012 0:00,1,1,2012,9118014
3105135974,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.10977,-1.922813,16/3/2012 0:00,16,3,2012,9118014
3105133260,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.139009,-3.946092,30/4/2013 0:00,30,4,2013,9118014
3105132447,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.404558,-0.666077,10/5/2014 0:00,10,5,2014,9118014
3105115135,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.294718,-1.577583,30/3/2012 0:00,30,3,2012,9118014
3105108418,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.501269,-3.86969,24/6/2012 0:00,24,6,2012,9118014
3105081750,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.497428,-4.095148,17/6/2013 0:00,17,6,2013,9118014
3105027039,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.060326,-1.671042,16/5/2013 0:00,16,5,2013,9118014
3105016006,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.487413,-4.151096,25/5/2014 0:00,25,5,2014,9118014
3105014306,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.488417,-3.516745,14/8/2013 0:00,14,8,2013,9118014
3104999235,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.972252,-3.742547,28/8/2014 0:00,28,8,2014,9118014
3104989384,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.10979,-1.965667,23/3/2012 0:00,23,3,2012,9118014
3104977686,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.221561,-1.127294,30/7/2013 0:00,30,7,2013,9118014
3104977096,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.888138,-3.211933,20/6/2012 0:00,20,6,2012,9118014
3104946237,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.064358,-1.666019,13/4/2014 0:00,13,4,2014,9118014
3104945715,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.380235,-0.812431,10/6/2012 0:00,10,6,2012,9118014
3104936580,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,52.372156,0.951237,1/7/2012 0:00,1,7,2012,9118014
3104935806,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.115904,-4.208741,28/5/2013 0:00,28,5,2013,9118014
3104934814,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.868793,-4.424445,15/8/2014 0:00,15,8,2014,9118014
3104932843,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.380919,-0.724357,26/5/2012 0:00,26,5,2012,9118014
3104912583,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.040448,-1.917506,4/5/2014 0:00,4,5,2014,9118014
3104903573,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.190579,-3.98118,29/5/2014 0:00,29,5,2014,9118014
3104899328,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.837547,-4.255932,18/6/2012 0:00,18,6,2012,9118014
3104883982,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.379311,-4.160266,27/8/2014 0:00,27,8,2014,9118014
3104883309,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.384531,-0.833761,23/4/2014 0:00,23,4,2014,9118014
3104881564,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.97328,-3.57522,17/8/2014 0:00,17,8,2014,9118014
3104876019,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.408136,-0.648,14/6/2014 0:00,14,6,2014,9118014
3104874158,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.367816,-0.805325,26/4/2014 0:00,26,4,2014,9118014
3104868954,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.953353,-3.969648,12/4/2013 0:00,12,4,2013,9118014
3104862080,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.208568,-2.18032,15/8/2013 0:00,15,8,2013,9118014
3104860945,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.394858,-0.47672,1/8/2012 0:00,1,8,2012,9118014
3104856860,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.373932,-1.308284,28/4/2012 0:00,28,4,2012,9118014
3104855336,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.574721,-3.773733,8/9/2012 0:00,8,9,2012,9118014
3104834796,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.100155,-2.487014,16/7/2013 0:00,16,7,2013,9118014
3104826357,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.429127,-1.162588,7/6/2013 0:00,7,6,2013,9118014
3104815902,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.364842,-1.107497,21/4/2012 0:00,21,4,2012,9118014
3104813150,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.413259,-0.625345,11/6/2014 0:00,11,6,2014,9118014
3104807666,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,50.956971,-3.408789,18/5/2013 0:00,18,5,2013,9118014
3104746973,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.416166,-0.644873,7/5/2014 0:00,7,5,2014,9118014
3104745509,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.408845,-2.163276,6/8/2012 0:00,6,8,2012,9118014
3104729060,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.395359,-1.019468,21/4/2012 0:00,21,4,2012,9118014
3104727318,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.412907,-0.64842,9/5/2014 0:00,9,5,2014,9118014
3104709124,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,54.309945,-0.940982,1/1/2014 0:00,,,2014,9118014
3104700023,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.431009,-1.409654,19/7/2014 0:00,19,7,2014,9118014
3104697004,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.413147,-0.649736,1/1/2012 0:00,1,1,2012,9118014
3104681457,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pubescens,51.089217,-4.193189,15/6/2012 0:00,15,6,2012,9118014
